url,city,subcity,datetime_created,datetime_updated,category,type,title,text,age,body,body art,diet,dislikes,drinks,drugs,education,ethnicity,eye color,facial hair,fears,hair,height,hiv/hsv/hpv,interests,"kids, have","kids, want",likes,native language,occupation,personality,pets,politics,religion,resembles,smokes,status,weight,zodiac
http://providence.craigslist.org/w4m/5470777816.html,providence,,2016-02-29 20:27,2016-02-29 20:27,msr,w4m,looking for a long term relationship,"
Looking for a long term relationship sick of the games just want to settle down someone I can build a future with just want to be happy and I can make u happy
",33,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5468967537.html,providence,,2016-02-28 17:09,2016-02-28 17:09,msr,w4m,Tired of being single,"
I'm 38, never married and no kids... Shocker I know. I've been single for over a year and kind of over it. I'm looking for someone my age or a little older, attractive (duh), someone over 5'7"", who knows what they want and is tired of games. I am not looking to hook up or be a fwb; been there, done that, bought the t-shirt. I have a dog so must like dogs. And please have your shit together cause I'm not looking for a grown up child. I'm 5'6"" , BBW so if that isn't For you I understand. I'm a movie fan, all types, same for music, love road trips, cooking, and all the fun things that go with a real relationship. Please send response with a pic and the words Serious Response in the subject to weed out the spam. I will respond with one; because of My line of work I won't post one on here
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5468883301.html,providence,,2016-02-28 16:10,2016-02-28 16:10,msr,w4m,Almost Spring,"
I'm looking for a single male in his 30s-40s living in Rhode Island possibly in the neighboring towns in MA to get to know for possible long term if we like each other. I'm not looking for open situations or nude pictures-please spare me that. My type of man is outdoorsy, humorous, environmentally conscious and confident without being obnoxious and living with hsv. About me, I'm 5'7, average weight, cute, work full-time, no children, sharp wit and overall ocean lover.
Contact me if you are single, non smoker and have free time to get acquainted.
",,average,,,,sometimes,,Masters,,Brown,,,," 5'7"" (170cm)",,,,,,,,,,,,,never,single,,
http://providence.craigslist.org/w4m/5467214190.html,providence,,2016-02-27 12:42,2016-02-27 12:42,msr,w4m,BF material wanted,"
Is there anyone real out there? 
Requirements sought:
Single, white, doesn't do drugs, own their own car, gainfully employed, isn't out for JUST sex. 

Wants an honest, loyal, attractive self sufficient female as their partner in crime. Serious responses only please. Pic gets pic
",40,curvy,,,,,,,,,,,," 5'2"" (157cm)",,,,,,,,,,,,,,divorced,,
http://providence.craigslist.org/w4m/5467042620.html,providence,,2016-02-27 11:05,2016-02-27 11:18,msr,w4m,I wanna dance with someone who loves me-serious ltr 38,"
I am a single mom who is looking for someone special. Someone who wants to know me in and out and support my dreams, as I will his. Someone who will be my soft place to land. Someone who is warm, understanding but strong at the same time. Someone who wants to be with me and wants to hold me. I want to make love and all of that is so much more powerful if it is with someone you love and who loves you. Looking for someone mature (not old) just not selfish and shallow.

Ok I am a bbw, brown hair, big brown eyes and short. I am a non-smoker (please be as well) and I don't drink. If you are a light drinker that's fine with me but NO drugs!! That's a deal breaker. I am looking for someone from about 34-47. I would love to have one more. I would love to give my son a sibling.

I like to go to the movies, talking on the phone, playing board games, swimming and going out to eat. I am warm, kind and understanding and very supportive. 
Please reply with some info about yourself, such as age, location, a general description of yourself and I have pics to share upon request. PLEASE do NOT respond if you have a problem with my ad or don't like bbw's or have something insulting to say!! I am too busy with a very small child and everything else I have to do to waste my time. Sorry if that sounds rude but that's just the way it is. 
Also please be a person who actually wants to meet, talk on the phone or do something. Again this may sound rude (sorry) but I am sick of guys who just want to text for days upon end and have no idea how to talk or to treat a lady. Please respond with a general description, your age and location (I don't want to get my hopes up for someone in California). A Pic would be great and anything else you would like to share. My schedule has opened up a bit in the mornings and sometimes evenings. Thank you very much. Hope to hear from some wonderful men soon.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5461874346.html,providence,,2016-02-23 20:41,2016-02-23 20:41,msr,w4m,No time for games,"
Like my posting says I don't have time for games or bullshit I'm looking for someone that's serious about having a relationship I'm a bigger woman so if that's not your thing then keep on moving I'm not picky on looks just want a mature sweet guy
",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5461867324.html,providence,,2016-02-23 20:35,2016-02-23 20:35,msr,w4m,thick woman,"
I'm tired of the games and bullshit that I've been dealing with lately looking for someone that's serious about finding someone to have a long term serious relationship with. I'm a sweet and a caring person that's at the age where i wanna settle down with that special someone. i'm not picky on looks just be mature and nice.
",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5460506243.html,providence,,2016-02-23 00:44,2016-02-23 00:44,msr,w4m,hi,"
Hi I am looking to have fun maybe we can play description please im also looking for a possible ltr, I have no hope in that area though, I imbedded in my head no man wants an old fashioned faithful steady relationship with only one woman . I dont believe but a palm reader told me tall blue eyed pisces but who knows? Prove to me maybe you are that special guy that your momma still adores?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5457588079.html,providence,,2016-02-21 02:00,2016-02-21 02:00,msr,w4m,Build our way up,"
Hi young African American female looking for a interratacial relationship, I am more the prepared to start as friends and we work our way to being something....I am trying this for the first time so please no games can you email picture with your response to this add I will reply with one I will not reply responses with no pictures......I can't wait to hear from you guys 😘😘😘
",19,athletic,,,,,,,,,,,," 5'5"" (165cm)",,,,,,,,,,,,,,single,,
http://providence.craigslist.org/w4m/5454950281.html,providence,,2016-02-19 10:37,2016-02-19 10:37,msr,w4m,looking for something new,"
I've been single for awhile and just looking for someone to hang out with have fun see where it goes.. your picture gets mine. ..let's get this going!!!!!♡♡♡
",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5449141492.html,providence,,2016-02-15 14:08,2016-02-15 14:08,msr,w4m,The Universe,"
How is it the universe can be so messed up and mean that it tries to destroy perfectly good people while obvious bad people get away with it all? I mean seriously, my faith no longer exists, which is so sad because anyone who meets me instantly likes me because I genuinely am a good person. Sometimes I ask myself what's the point?
",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5434310527.html,providence,,2016-02-05 00:27,2016-02-15 14:04,msr,w4m,When you know. ..,"
....you know. You can be with someone forever and never know. Maybe you loved them at a point but the hurt was too great to bear and you walked away. You rebuilt became happy, became stronger. You maybe open up to possibilities but just see how incredibly hurtful people are to each other. People throw around terms like ""soul mate"" and ""love of my life"" to the point where it loses all meaning. I mean honestly, how many ""loves of your life"" do you get? I am starting to rethink this whole ""love"" thing. Which is sad honestly, because I used to be a huge fan.
",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5436418389.html,providence,,2016-02-06 13:19,2016-02-06 13:19,msr,w4m,Intelligence and humor,"
Are you interested in dating an intelligent, pretty, witty, wild big woman? I want to spend time with a loving, interesting man who has a sense of humor and a love of life. I enjoy lots of things from world travel, to reading books, cooking, movies, theater, NYC, NPR, TED, swimming, kayaking, biking and more. I'm a Taurus, the most sensual sign. Love animals, art, goodfood. . ...start with a date, see where it goes. I am not marriage minded.
",65,big,,,,,,,,,,,," 5'7"" (170cm)",,,,,,,,,,,,,,divorced,,
http://providence.craigslist.org/w4m/5434294622.html,providence,,2016-02-05 00:01,2016-02-05 00:01,msr,w4m,My other half.,"
Hi, are you searching for your other half? I've come to the point in life where I am ready to share my life again. 
Me: I'm 38 years old. I live alone. I have my own vehicle. I hold a bachelor's degree. I'm an employed professional in the healthcare field. I'm attractive, down to earth, and out going.
You: Be between 33-45. Must be employed,have own vehicle, and live alone. You have to be able to carry on an intellectual conversation as well. Please have pictures ready to share I have mine ready. I hope to hear from you soon.
",38,curvy,,,,,,,,,,,," 5'11"" (180cm)",,,,,,,,,,,,,,divorced,,
http://providence.craigslist.org/w4m/5388354832.html,providence,,2016-01-05 00:11,2016-02-03 20:25,msr,w4m,Looking for my better half,"
SWF, 50, chubby, big blue eyes, brown hair, 5' tall. Seeking SWM, 35-55, that is interested in friends and possibly more. I am easy going, positive attitude and enjoy many different activities, including sports, dining in or out, long drives, music and movies, and an animal lover. HMU if this sounds good. Pic for Pic. Thanks.
",50,curvy,Jewelry,,,,,,,,,,," 5'0"" (152cm)",,,,,,,,,,Not into it,,,,single,,♋ cancer
http://providence.craigslist.org/w4m/5430033552.html,providence,,2016-02-02 09:37,2016-02-02 09:37,msr,w4m,Movies this weekend,"
I would really like to see pride, prejudice, and zombie this weekend! So if you're interested in grabbing a beer and seeing a movie with an rad BBW ginger, send a pic and tell me about yourself!
",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5427893183.html,providence,,2016-01-31 18:32,2016-01-31 18:32,msr,w4m,Never say no to an adventure,"
Friends first. My search is for a man who can spark my interest, (age 45-60), over 6', 
healthy & intelligent and is interested in a long term relationship. Someone who enjoys 
bluegrass to blues. He is adventurous, clever, respectful and makes me laugh. Special 
attention to those who can rock flannel and a tool belt! Similar likes we might share are 
DIY projects, campfires, flea markets, exploring new towns and restaurants, mystery rides. 
420 friendly would be nice. 

Your picture gets mine Please be single and available
",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5425345065.html,providence,,2016-01-29 20:21,2016-01-29 20:22,msr,w4m,Are you the one for me?,"
Fun, uplifting, vivacious, Sassy, sweet, thoughtful, with a great personality. I'm also very sarcastic and funny.

I like to have fun and laugh. I'm at that point in my life where I want to have new adventures.

I'm not looking for a ""hook up"". I'm looking for a friendship/dating and to take it from there.

My perfect guy: cute, good sense of humor, good career, intelligent, non-smoker, social drinker, good shape, likes to have fun, between the ages of 36-54

Please send your age, location, and please include a recent non-blurry pic with your response. 

Yes mutual attraction is important.

No married men.

Looking forward to hearing from you put READ ME in the subject title.
",46,curvy,,,,,,,,,,,," 5'3"" (160cm)",,,,,,,,,,,,,,single,,
http://providence.craigslist.org/w4m/5424900199.html,providence,,2016-01-29 15:16,2016-01-29 15:16,msr,w4m,Here we go......again!,"
I'll make it simple: single wf looking for single (not married, separated, or otherwise partnered) wm. Please be over 5'9"", between the ages of 50 and 60,a non smoker, have grown or no kids, and have some interests in common. Some of the things I enjoy are sports, antiquing, being 'out', good food and wine, great conversations, road trips to nowhere, the beach, reading, etc. 
Let's start talking and see where it takes us! Tell me a bit about yourself - more than 'hi' or 'here's my number'! And avoid photos of your 'assets'......they are not a good introduction! 
To avoid the inevitable spam please include one of the teams playing in the 'big game' on 2/7!
",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://providence.craigslist.org/w4m/5421071656.html,providence,,2016-01-27 00:33,2016-01-27 00:33,msr,w4m,Seeking Valentine's Date,"
I am a twenty-two year old nearly-college grad looking for a special someone to share a romantic valentine's day dinner with me. 

I am 5'5"", brunette, blue-eyed, love bad (good) puns, must love dogs & Fleetwood Mac. Honestly, I'm just a cool girl looking for some good food, great wine and even better conversation.

Write to me with a pic of yourself and your idea of a perfect Valentine's Day date. 

Hope to hear from you,
K
",22,thin,,,,,,,,,,bed bugs and nuclear holocaust,," 5'5"" (165cm)",,,,,,,,,,quite liberal,,,,single,,♈ aries
http://providence.craigslist.org/w4m/5404486097.html,providence,,2016-01-15 16:03,2016-01-26 14:49,msr,w4m,Tired of the Search,"
Great woman looking for a great guy. I'm down to earth, open minded, understanding, love to have fun and laugh. I have a great personality. I'm intelligent and can hold a conversation. I'm not looking for a one night stand just hoping to find someone I connect with and then can grow with. I am divorced with 2 kids so I am not looking for anymore. honest fun men over 38 and under 50 need apply and let's see if we connect. Thanks for reading and take care.
",45,curvy,,,,,,,,,,,," 5'4"" (162cm)",,,,,,,,,,,,,,divorced,,
http://providence.craigslist.org/w4m/5494246442.html,providence,,2016-03-16 17:35,2016-03-16 19:23,msr,w4m,any black boys on here ;),"
love me black boys. white boys are cool too
.. fun sexy Latina looking to chat. hit me up. drop your kik
",19,average,,,,,,,,,,,," 4'11"" (149cm)",,,,,,,,,,,,,,single,,
http://providence.craigslist.org/w4m/5494228178.html,providence,,2016-03-16 17:24,2016-03-16 19:21,msr,w4m,FOREEVER n EVER,"
I am a 34 hear old white girl looking for a HANDSOME and SWEET guy! I am looking for a faithful, nice, cute guy that is drama free and is stable with a good head on his shoulders. I am looking to casually date, see who is out there. I am kind, cute and adventurous. I am NOT looking for just sex. Please be white, handsome and between 27-38 please. No offense, just my preference. Please send me a picture and you will get one in return.
-
",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
