url,city,subcity,datetime_created,datetime_updated,category,type,title,text,age,body,body art,diet,dislikes,drinks,drugs,education,ethnicity,eye color,facial hair,fears,hair,height,hiv/hsv/hpv,interests,"kids, have","kids, want",likes,native language,occupation,personality,pets,politics,religion,resembles,smokes,status,weight,zodiac
http://oklahomacity.craigslist.org/w4m/5478339126.html,oklahomacity,,2016-03-05 17:40,2016-03-05 17:53,msr,w4m,Gentlemen,"
I am looking for an older man to treat me to a new adventure. I am funny, smart, and a complete fox. Tell me if you had one day to spend with me what would we do?? I want to to think outside the box and be daring. I am working late tonight so email me I'll get back to you soon. Have a lovely evening(:
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5478327322.html,oklahomacity,,2016-03-05 17:30,2016-03-05 17:30,msr,w4m,"Not a princess seeking a prince, seeking...","
As the title implies, I do not need to be saved nor do I wish to rescue you. I travel a bit for work and I am looking for that person to share some down time with a few times a week. Whether we dine in or out, see a movie or just take a walk and enjoy each other's company, I am looking for that meaningful relationship that does not have to go farther than being really good friends with benefits. If you are married or in a relationship, please go on to the next post. Looking to build a mutually beneficial friendship with great sex. I am tall, fair and curvy. Please tell me more about yourself with the understanding that I am seeking someone to engage with on many levels. Looking for someone around my age but flexible for the right person.
",40,curvy,,,,,,,,,,,,,,,,,,,,,,,,,,single,,
http://oklahomacity.craigslist.org/w4m/5475521447.html,oklahomacity,,2016-03-03 20:40,2016-03-03 20:40,msr,w4m,LTR,"
Looking to get to know someone and see where it goes. Please be a white male between the ages of 22-35. Messages without photos attached will not receive a response.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5475178617.html,oklahomacity,,2016-03-03 16:10,2016-03-03 16:24,msr,w4m,Wondering what is going on with people,"
I am a woman who has become curious as to why men act the way they do. I mean women are just as messed up but men say they are looking for something specific and when someone better than they expected reaches out to them; they don't even have the decency to respond with a ""No thanks"". Has everyone lost their manners? 

Anyway I'm looking for a decent looking guy who is tall, decent body, and honest, respectful, loving, caring and wants a friend to start out with. I like many different things because I am a unique woman. I love watching most sports, movies, live bands, and going to have fun dancing. I also enjoy quiet time reading, watching movies, and just chilling out. 

Hopefully this will get to an honest person. Please reply by changing the title to your favorite singer or band and include a picture or probably won't get a response.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5474187802.html,oklahomacity,,2016-03-03 01:20,2016-03-03 02:01,msr,w4m,Looking for someone..,"
Looking for something new.
Just recently moved to OKC a week ago.
I'm looking for a long term relationship that will lead to having children.
If you are not interested in dating and would rather help out a woman seeking to have a child, without you having to raise them, then this is also the ad for you.
Email me for more info.
Serious inquires only.
Must be clean. (no HIV/AIDS etc)

Update: must be between 20 and 28 years old.
",21,average,54 tattoos / multiple piercings,,,,,,,,,,," 5'1"" (154cm)",,,,,,,,,,,,,,single,,
http://oklahomacity.craigslist.org/w4m/5469646730.html,oklahomacity,,2016-02-29 08:04,2016-02-29 08:04,msr,w4m,My soulmate my black king,"
Looking for my best friend my lover my future. I'm single native Indian 5'6blue eyes long blk hair who loves my kids n my pets to death. I'm bbw and big booty. Wanting tall at least 5'10 prefer taller n bald love a bald head. For long term relationship I enjoy chatting n textn n sports I'm a big sports fan music n movies.im looking for a good man to love
Over 40 please
",49,curvy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5469425643.html,oklahomacity,,2016-02-28 23:30,2016-02-28 23:55,msr,w4m,Seeking soulmate,"
Seeking handsome male, preferably in or around his 30's to date and see what we can make of it! 

About me; I'm almost 25. BBW.
",25,curvy,,,,,,,,,,,," 5'11"" (180cm)",,,,,,,,,,,,,,single,,
http://oklahomacity.craigslist.org/w4m/5466537307.html,oklahomacity,,2016-02-26 21:08,2016-02-26 21:09,msr,w4m,second time around,"
Female seeking a male companion. Someone who is genuine and sincere. A man that sticks to his word, a man that knows when to be serious and when to relax, age range 30-40. I'm 36, fairly laid back, party occasionally, trustworthy and just wants a man that is wanting something more than a one night hookup. Feel free to email and put your favorite color in the subject line if you are real.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5457172649.html,oklahomacity,,2016-02-20 16:48,2016-02-26 19:53,msr,w4m,Any REAL men out there,"
I'm looking for my soulmate. Hoping to find a guy to between ages 26-39only preferably white only. Don't have any children but open to dating someone with children. Hope to hear from you. Don't know why my ad keeps getting flagged & removed but I am a real person. If you email me please put your height in the subject line so I know you are real. Easiest way to get ahold of me is messing me on KIK AuntTara
",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5460264674.html,oklahomacity,,2016-02-22 19:25,2016-02-22 20:24,msr,w4m,ISO White male Over 48-65 No married,"
Looking for a white male just my preference, no drama, no fwb, no drugs, non smoking. ISO white men over 5'8 d&d free. E-mail me with a face pic & cell . you will get mine. If you want to text send me your number. Please be in the local area.

What I am looking for is long term relationship, someone who is fun to be with, likes to do things and share things with each other on my day off. If your in to one night stands don't respond. If your under the age of 48 what I ask don't respond. A neat appearance and take pride,but at least clean and presentable. I do like jeans and tennis shoes, email me and I will get back with you. Pic for pic.
",60,average,,,,rarely,never,,,,,,,,,,,,,,,,,,,,never,,HWP,
